"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"D29-1_15",2.78644662834956,-1.14970870158114,-0.400509142322477,-0.288601140986697,10.5872056030737,-5.71240558977484,-5.09056225095742,-0.972818494246149,-5.24677694584347,-11.0359742369085,-10.1431800831499,-7.97041556324168,-9.85974295886932,-4.04413086794606,3.45061629246637,-1.73873198894397,1.70305682864273,-0.781865687154837,-0.71820907709611,0.585217973212607,3.99154978912405,2.96134171293378,1.26280598316677,-2.51154335827929,0.985607746384324,-0.306496355658376,4.00856039075618,-3.84400399149466,0.523761219057866,-3.95628343736746,1.82710355088174,-2.32774514130914,-1.26838179977685,-1.11274888753778,-0.362369854903886,-1.29982614366944,-0.269335731712785,1.68402938953869,3.28690607224849,0.576595699795698,-0.434630646593705,2.32853264725071,-2.76975225717384,1.83695459496278,0.173068549254769,0.119578368042531,-1.65273852575594,-0.567438755017914,-1.11580584036317,0.214694099443863
"D29-1_35",2.3304298985464,0.919008858585245,0.562294481291258,-1.53746486189926,10.24107543036,-7.44286619445908,-3.50656765533341,-0.0685621118619331,-5.97082758327657,-12.3975754283259,-12.0188064900126,-6.26787718186501,-11.9559614075208,-0.35407203420553,1.83694747183263,0.52840702340206,-1.41935075970246,2.21343721253877,-2.90968584647333,2.74398523854935,-1.23936364959349,-6.13876110998082,-1.37998278114544,1.66830528635839,-1.60564121188394,-1.61307477943607,0.514105020803279,1.02566265914043,0.664256818071317,1.47481183049835,1.61310088825478,1.8476192272971,3.1402627221523,0.0865556846495577,-0.207706281892713,-0.218333159219356,0.83149908484925,1.58814385840738,-0.491987962712987,-2.98788826179303,1.09272739881961,1.9148902819055,2.03526337931123,-0.600403525544833,1.5053992205826,-0.607547680454033,-0.403848453574447,-0.1055413553874,2.08865400516243,-2.35425024623737
"D29-1_58",4.42431030421183,-1.94932325996135,-2.29099823869551,2.75887825324605,14.4067625512467,-8.96072476551411,-2.17302637903952,-0.794108117260596,-2.93854421636926,-10.7477208125435,-12.9890156755522,-9.16126112595902,-9.8515431472802,0.915651454553014,2.68343948397673,-3.46326094087973,-5.67476587283336,2.38229838677051,5.67758312919602,-0.547288442432251,-0.664133679961915,2.50392570931724,-1.0845317429619,0.535891842978528,2.41672947924921,0.625802989737251,0.379484068183661,0.800566400082461,-1.02348461118449,3.08283184584322,-0.060081099515848,2.20215444182548,1.57515737451272,0.0345797040886594,0.71837379386409,0.995273906119245,2.42876680456731,-2.76333685034515,0.0797747453319581,3.45307710940589,-1.32571440859146,0.176745514948648,-1.14206938956967,0.937931789350855,1.54409458288982,6.54699758894765,-0.0556769519716553,0.920334052637713,-1.83583201652141,-0.420565707460303
"D29-1_66",1.77161675055155,-0.850898135981851,-4.33664028234356,-3.16578095280306,9.08499930413702,-5.12859092532803,-3.71852681972187,0.646367684674343,-4.02387734559268,-11.381975230686,-8.18227045600825,-6.79651231865769,-10.4663848373699,-0.918300953508568,0.510288378078728,3.50430168626635,-3.04562886811641,0.478063081603781,0.352808957443832,-2.13619668077572,-5.69280190385145,-1.44248283922997,-2.35687797677113,-0.450404164685058,-0.514920823659244,-1.71998382174732,1.81669346176085,5.16778355370122,3.08768714405303,-0.544527252426131,-1.29474263868488,1.8688942636727,2.9408703858452,-0.592332781337359,1.33142622413538,3.02232885357366,0.496341519568359,3.64440066993473,-0.733991979235261,-0.110485397881352,-2.0312878467737,1.45823110699256,6.0237201353433,-0.319292133730132,3.43050717888117,-0.0673680747432651,1.06554905390998,-2.60532267801838,-2.77075580425874,0.82515964929592
"D29-1_67",0.800098305157002,0.496538556861448,-1.62701886768407,2.60293203719878,11.4797194691284,-8.50729742676374,-1.57999962599011,-0.863606574320021,-1.21436332567054,-15.6165512039261,-20.7165098575382,-13.2274834809615,-6.63017623485917,3.00806655823858,2.4954014431944,-0.993325997796649,-5.00061525956649,1.85786765306497,2.63960828285062,-0.837343271494789,-4.22699381660573,0.735024409037464,-0.170435219051917,0.499055348114044,2.06417531717397,-1.51345123821283,1.42685469415774,1.16723130585934,0.222129886382376,0.416950667667392,-0.419930160183348,2.94093460937182,-3.1807676390611,-2.04710424618379,5.78612115743789,1.54303755272012,3.56201058440044,-0.731595632185651,0.87530114722906,-1.78476087131604,-5.77922863846492,-0.680241648434347,2.87128604448183,1.45593320471632,-1.08247353391968,6.67649103037225,0.7452363303285,-3.68141555785689,-3.78734012244616,-4.59488797040212
"D29-1_71",4.79266822993315,-1.59773277642267,0.0342244939413011,-0.877601322142969,9.06743343605608,-5.8868442445146,-4.05298235005019,0.0360733419056901,-2.69566694783012,-9.92823513177845,-15.7072938736388,-7.89996941741839,-14.6543390086945,-2.72166824432503,2.5055030983614,-1.46568396804489,2.63421912196119,-2.60545839765146,0.750313285670094,1.69037233907857,0.771918041130646,2.02928456283159,-4.58139484497384,-4.94215655291967,2.90274714177621,0.562457051644159,1.09964178320448,-2.57068998138343,3.03178081550141,-1.06358032299306,1.51752017112654,-1.61884693869698,-1.15224096932911,0.0906065610538582,-4.09165192918794,-0.555413616513826,-0.410389316058036,0.779014280385027,3.55659173959606,-0.665358885383638,-1.49744546287328,4.32371803611704,-1.19223819971373,-1.58829927400816,2.66262066562932,-0.7962709131826,0.435443541619435,-2.07350824307234,-1.99942204167937,3.51684932531214
"D29-1_72",2.03059556418101,-1.72592918686209,-1.69921934436938,3.17818622874296,11.5194554636129,-11.1545747721413,-0.722513729894619,-1.4833759630757,-0.290253149990896,-10.2196356970962,-17.0763289151215,-9.27892255066283,-12.5355490641841,-1.41459115426441,0.688962036205606,-1.27326575043543,-0.326284824962257,2.60240164960249,-1.24090699033541,-0.154230701658527,-0.379615642666393,-0.128344740134823,-4.05831374229236,0.292206139049358,0.817334791379206,0.117100028436819,2.74926779584686,0.339873997439066,2.2948582170834,3.70757004908797,1.30897630490704,-0.963900186015816,3.20460151413504,0.518852577341787,-1.10163207425284,-0.200318544810455,-3.10997364241732,-1.26578517798103,-2.14552595010972,-1.99058285670096,-0.672919773850893,1.78851647654135,-4.30165466857989,1.73165460305011,4.43298030531039,1.06908659036517,0.591954366244644,6.28998348645,0.312862315183708,-0.399842541408735
"D29-1_73",6.80252168203851,-0.156173744005518,-3.69901736768296,0.193305849069692,9.65766653437424,-8.71698815612031,-2.4054362839845,-2.11487201817956,-2.75368381887974,-5.53412339893179,-10.8748319490246,-6.95738291131059,-7.8151482261109,0.304389635808781,1.57203042988457,-4.64083615892898,-5.11888271828631,2.32842361316994,1.5830678898531,-3.66427499149022,-0.779369209071604,0.543924887023638,-5.91598319040645,-0.201814257402794,1.81122431128013,-0.920017540954952,-0.886498488416111,0.800823027047373,1.52397774523879,1.53152616389564,2.03335626137653,4.3828519054309,-0.0458657426435405,3.26609739982067,-2.93546358954371,-0.00464345124788001,-0.335182260374007,-2.65634562485133,-1.22302017526015,-2.08128693107584,-3.48583997373314,-0.143136799790032,-1.07837594289559,3.31729263901279,1.39048232720312,3.34607421255783,-0.780459250949458,-2.73703824561368,0.361205502678595,-0.854146650412387
"D29-1_86",6.18460559688464,-1.29108569961588,-1.45786595702537,1.10731262045918,13.4144169538493,-9.6671221397496,-4.42380077097639,0.0115727287889989,-4.06177941692312,-10.598619049525,-14.9324191267239,-11.0147843971605,-10.298242589474,0.632293663137086,2.2202544732178,-2.46272970937836,-7.12491272661363,3.47340462884336,2.28485096100595,-0.466568908877045,-1.67268638084499,-1.33186811178599,-1.96320294437112,-0.0148436624653439,1.46740522318885,-1.58238093598839,-1.45413572544369,-1.81670472451984,2.09641601265604,0.808328648124804,3.95708572667582,-3.81177649513241,-1.18132507184502,-1.86553250380923,1.18189159929495,-0.572165588433465,-2.02015743799176,-4.65401169042296,-1.46234569047354,-3.60269816521486,-3.8927034012318,0.388886412398634,-0.38803556015886,-1.10844662568654,-0.372920114858806,2.64643475255852,-1.8947001732562,1.31524760271114,-2.5413622253948,-2.81927959842159
"D29-1_90",4.9852385227089,1.0596617866274,-6.4177344493618,4.93535802258479,8.0943617232501,-8.80371242191859,-1.13223745667356,-0.902153488369826,0.855477292211936,-7.83298455266941,-12.8087783023552,-7.24648866595542,-7.92544113454932,0.535204015262073,0.941306495091419,-4.7214817754443,-5.57730761607301,1.44557716607755,4.12771313455682,-0.999471626615235,0.727358139647406,0.415222538694349,-4.15379061930749,-1.49934133387398,4.32850615688091,0.428334253846075,-1.97118493765965,-1.55660713118716,2.76448189008505,2.44860082397461,2.97649800188474,1.76553126264598,0.682646126368355,1.31584278263761,-1.26879297556427,-0.520194499342364,-0.514098937017765,-6.08798625238522,0.346887940382985,1.00961068117861,-1.88070713717138,2.29701058819619,-1.51355540228262,3.23240960191907,1.76802703056369,3.82244704467708,-0.812856779705734,1.75559194101845,1.38671555852584,0.939177806103741
"D29-2_19",4.04278656631826,-1.71190431599478,-1.21807388601709,2.06469490775267,9.90765669411449,-5.51014293398005,-1.30709581726577,1.88994037581698,-3.55989681018764,-14.1770183477276,-12.7576928073646,-12.7332584907065,-3.45156195995159,1.03264504596631,-0.368586300492832,-2.03963020035339,-7.82007053731548,4.62044934083991,4.28170921636904,-3.37860864529156,-2.93610807948687,1.59392542096845,-2.33943609867135,2.09318301251171,-0.429728624143942,-1.4604266402041,1.0906476750204,0.608290835507035,-1.05918627849482,2.80914874166354,-1.28959877202222,4.26329363996077,0.352786163563577,-0.571970606100667,0.353089527182787,0.290486821521619,2.54809608934647,-0.878938744507529,0.392446946270835,0.542907909927384,-0.238331915672569,3.00762760466405,-0.457367879221147,2.73020915512281,-1.53886531372252,1.50526670426068,0.639715801806787,-0.673357099123313,-3.33549820487133,-4.47335173144215
"D29-2_42",1.22600513813191,-1.65869178854411,-0.100859318777079,3.09152158494252,11.8405352736989,-5.84793019744896,-1.51114178596711,1.52878859486372,-3.76644572064508,-13.074215401959,-12.5015434140793,-11.2904002383016,-8.54959501406382,4.49924903737272,1.2849152335234,-0.977752196425008,-6.17403791426213,5.66505281709189,2.49068778339132,-2.51746775974018,-1.50148350279822,1.55507474084198,-4.32342748036362,0.310412389454532,4.09861465673431,-1.67355834627554,3.95739604459904,1.14816331905312,-1.17911874420778,0.778119346243524,-0.757298650844758,2.79387963727037,2.74801151514282,-1.40404219099246,2.83449005829394,0.229001606721966,1.14756339977921,-1.3650717732638,2.02296775950198,0.301381328217421,-2.55063680106219,0.13254076890214,-3.13103546822108,1.43565086441068,-0.293857300372267,-0.243865304837529,-2.5200621465587,1.5757387054555,3.3306631287936,-1.24736962348137
"D29-2_43",7.68292998939177,-0.639922210954445,1.27629232028897,1.5600986621478,10.0164313885341,-5.68651998105322,-1.04144721779779,0.856751953915703,-4.82553021948584,-11.7314422342408,-13.857375500256,-7.6604146806383,-10.8594821686527,0.457197489909152,0.161787517063423,0.312826121316805,-2.39109397117516,1.83450909118826,2.82009351936411,-3.49371186461069,-1.40609796705255,1.40044210022824,0.21048716454854,-0.013815929106625,1.75435153763235,-1.71373244525386,1.06744956066769,1.20761096307428,0.159705133504411,-0.498080074418156,3.00856740746123,-1.14398999126211,1.28046246219745,-4.26314756891107,-0.694151884008752,-1.79726877145311,0.781493237132704,3.07185153484411,2.24352694004737,-2.17970626603834,2.0222512552069,-0.851314619675916,1.33372966593483,-0.0683558908777187,0.164023338052521,0.415458901331779,0.196826787812798,2.65561989090066,0.695245252533999,1.63349225519341
"D29-2_47",4.61558178002889,-1.6109864450183,-0.535218937735098,0.996624049111192,8.65723859020183,-5.83136216354531,-3.21571951313161,0.412180393989403,-4.34520141427499,-8.91995719355378,-10.0024725025554,-8.76817388579752,-8.41582824253552,1.53699796424455,1.73329823084106,-1.41826959963481,-2.84107247288803,0.0805332375595111,1.42712618593025,-0.784357293592155,-2.13853781635271,-1.19456834625939,-3.69598376875723,0.142265324740979,-0.4684210267682,-0.235533997671119,-0.856275794683902,-0.913311370131291,-1.6406808498882,-2.66767698883662,0.317143476380903,-4.27194006646747,1.53063998613998,-3.91137252105947,1.81622149739245,0.506973311291792,-1.8541921395554,0.730809308040393,0.970794309147799,1.19132779734062,-0.823867342126243,2.47138447272768,-0.229723731453619,-3.3306065491631,1.75508044742568,-0.898301238341223,-1.66509090856591,-0.284017979576173,-0.529723215053546,-0.133676008587838
"D29-2_58",7.32274004243966,-0.222645296835805,-0.132632329033532,1.74865427991195,12.7524893036986,-6.49136727018883,-3.07347298579529,-0.93977910475211,-2.66539994912895,-14.1337166771448,-18.0028642987968,-11.8633454013248,-12.0006573374624,0.00634227841655515,1.95814438938345,-1.69249608947384,-2.20208807635929,1.64157126909331,4.91171261916715,0.12446805473901,-1.06151539071342,1.9702640006962,1.64406145718742,0.115193815163212,0.693723901277081,0.981010714005596,0.893269871184399,-0.304418636490906,-3.14925994787103,0.953472200972625,2.82682748973131,1.28051679571465,1.62238979320979,-4.45289330561882,1.53507248953674,1.05022918171758,3.5004569952335,-3.15056932528188,1.87134094656546,2.26510063619079,-0.989901415948669,1.85457839688593,3.47244559357361,3.2491691736861,1.42419105132102,2.20157818139147,-0.349997625487413,0.711711729321327,-1.63807833265175,-2.55271594099992
"D29-2_59",2.1786663660387,-1.55798593974552,-1.60637291620713,4.4097271947445,12.8547212404989,-8.97195616477786,-1.36110415191079,3.06260438699261,-2.67507185317498,-12.6999140316002,-12.5476479813426,-9.58505294996414,-6.68656380263448,0.914783679799421,-0.662433181959828,-3.90706999144193,-5.62688240952149,2.66681973944472,2.97554800081503,-1.09725800959203,-1.17602343770629,1.22147870708942,0.0536905876649307,1.60797554020612,1.70839038427772,-0.454587041174311,-1.31320401449834,-1.27495028071561,-2.02251939729918,-0.726465310905,-2.20029910397332,0.172023715050918,-0.0395554694425246,-0.980708993251055,5.35116312226578,1.57075201889287,1.86012328573342,-2.08358925541029,2.36853729695532,-0.447100429553042,-2.50392233050976,-0.499386743460424,1.56413753338233,1.56413265790637,-2.38561957623373,2.29559523277586,-2.34132960925623,1.69610742935299,0.043999805672402,-3.56128553498799
